3,1,499.10,142.68,57.90,131.39,1,-1,-1,-1
4,1,502.48,147.47,74.41,168.84,1,-1,-1,-1
5,1,503.73,148.70,82.59,187.42,1,-1,-1,-1
5,4,441.15,163.05,84.47,191.68,1,-1,-1,-1
6,1,518.04,138.39,87.04,197.51,1,-1,-1,-1
6,4,451.21,141.37,93.31,211.74,1,-1,-1,-1
7,1,541.48,140.62,70.72,160.47,1,-1,-1,-1
7,4,464.90,134.18,96.24,218.40,1,-1,-1,-1
8,1,553.79,142.27,66.05,149.87,1,-1,-1,-1
8,4,479.97,132.08,97.11,220.36,1,-1,-1,-1
9,1,577.49,142.84,49.84,113.10,1,-1,-1,-1
9,4,495.36,131.76,97.24,220.66,1,-1,-1,-1
10,1,585.86,143.11,51.08,115.90,1,-1,-1,-1
10,4,540.47,131.98,97.15,220.46,1,-1,-1,-1
11,1,602.36,148.06,42.20,95.75,1,-1,-1,-1
11,4,534.03,149.11,90.09,204.43,1,-1,-1,-1
11,8,235.69,163.35,60.23,136.67,1,-1,-1,-1
12,1,612.03,149.07,41.82,94.89,1,-1,-1,-1
12,4,539.38,156.03,87.24,197.96,1,-1,-1,-1
12,8,242.24,173.62,58.47,132.69,1,-1,-1,-1
13,4,559.24,158.55,86.20,195.61,1,-1,-1,-1
13,8,251.35,182.61,56.20,127.54,1,-1,-1,-1
14,4,571.38,152.71,92.81,210.60,1,-1,-1,-1
14,8,254.27,155.27,68.91,156.38,1,-1,-1,-1
15,4,585.37,150.61,95.18,215.99,1,-1,-1,-1
15,8,255.90,142.46,74.50,169.05,1,-1,-1,-1
16,4,590.27,149.83,96.07,218.00,1,-1,-1,-1
16,13,632.84,139.01,91.93,208.60,1,-1,-1,-1
17,4,601.44,149.57,96.36,218.67,1,-1,-1,-1
17,13,650.77,134.69,96.81,219.67,1,-1,-1,-1
18,4,622.33,165.29,86.18,195.56,1,-1,-1,-1
18,13,668.43,133.36,98.20,222.83,1,-1,-1,-1
19,4,639.89,161.91,85.73,194.54,1,-1,-1,-1
19,13,684.50,133.16,98.34,223.16,1,-1,-1,-1
20,4,647.75,143.96,92.50,209.91,1,-1,-1,-1
20,13,702.35,132.61,91.20,206.96,1,-1,-1,-1
21,4,660.19,147.18,94.95,215.46,1,-1,-1,-1
21,13,716.88,133.35,95.24,216.12,1,-1,-1,-1
21,18,509.08,140.88,28.31,64.24,1,-1,-1,-1
22,4,672.92,145.82,95.80,217.39,1,-1,-1,-1
22,13,727.42,130.98,97.98,222.33,1,-1,-1,-1
22,18,510.76,142.19,30.24,68.62,1,-1,-1,-1
22,21,1044.96,160.00,85.62,194.29,1,-1,-1,-1
23,18,515.55,140.52,29.06,65.94,1,-1,-1,-1
23,21,1013.61,169.92,85.62,194.29,1,-1,-1,-1
24,4,715.63,148.87,96.19,218.27,1,-1,-1,-1
24,18,516.47,142.10,30.39,68.96,1,-1,-1,-1
24,21,975.95,163.51,85.62,194.29,1,-1,-1,-1
25,4,732.73,139.18,96.24,218.40,1,-1,-1,-1
25,18,517.42,140.60,29.10,66.04,1,-1,-1,-1
25,21,945.23,161.20,85.62,194.29,1,-1,-1,-1
26,4,747.80,145.74,96.26,218.44,1,-1,-1,-1
26,13,806.17,198.91,70.84,160.74,1,-1,-1,-1
26,18,516.95,142.13,30.35,68.86,1,-1,-1,-1
26,21,912.77,153.36,92.84,210.68,1,-1,-1,-1
27,4,760.86,154.84,89.46,203.01,1,-1,-1,-1
27,13,820.27,204.04,69.88,158.57,1,-1,-1,-1
27,18,520.77,143.34,29.08,66.00,1,-1,-1,-1
27,21,889.19,157.26,88.52,200.87,1,-1,-1,-1
28,4,766.99,151.63,93.78,212.82,1,-1,-1,-1
28,18,521.47,146.55,30.31,68.77,1,-1,-1,-1
28,21,844.53,152.08,93.75,212.75,1,-1,-1,-1
29,4,788.69,150.50,95.30,216.26,1,-1,-1,-1
29,18,524.33,144.38,30.74,69.75,1,-1,-1,-1
29,21,829.07,150.26,95.60,216.94,1,-1,-1,-1
30,4,805.68,150.08,95.87,217.55,1,-1,-1,-1
30,13,865.77,154.55,94.04,213.39,1,-1,-1,-1
30,18,526.02,144.19,29.22,66.31,1,-1,-1,-1
30,21,800.40,148.86,96.89,219.86,1,-1,-1,-1
30,34,365.00,135.00,95.93,217.69,1,-1,-1,-1
31,4,815.55,156.49,89.30,202.64,1,-1,-1,-1
31,13,887.51,156.92,89.70,203.55,1,-1,-1,-1
31,18,527.74,144.32,29.27,66.41,1,-1,-1,-1
31,34,376.45,135.00,95.93,217.69,1,-1,-1,-1
32,4,829.78,156.92,89.01,201.98,1,-1,-1,-1
32,13,902.71,154.78,91.32,207.24,1,-1,-1,-1
32,21,770.77,169.57,83.36,189.17,1,-1,-1,-1
32,34,390.44,135.00,95.93,217.69,1,-1,-1,-1
33,4,861.41,151.54,94.42,214.27,1,-1,-1,-1
33,21,746.46,162.90,84.89,192.65,1,-1,-1,-1
33,34,405.65,135.00,95.93,217.69,1,-1,-1,-1
33,35,497.87,137.81,93.56,212.31,1,-1,-1,-1
34,4,877.58,151.32,94.77,215.06,1,-1,-1,-1
34,21,724.32,170.40,81.77,185.55,1,-1,-1,-1
34,34,436.52,135.70,79.85,181.20,1,-1,-1,-1
